source,market_id,player_name,match_name,match_key,match_start_time,status,label,would_have_worked,n_pre_snapshots,pre_span_minutes,best_wave_pp,entry_time,entry_lead_minutes,entry_prob,peak_prob,peak_time,peak_lead_minutes,move_at_start_pp,max_dip_after_entry_pp,entry_spread,entry_volume,entry_velocity5_pp,entry_band,max_prematch_watch_score,n_prematch_score_rows,alerted_prematch,first_prematch_alert_type,first_prematch_alert_at,alerted_any
polymarket,0x9a4203512398f0139d0fe54889e41c0420a4ca1b390c47a775c5fe8450b4bf80,Antonia Rivera,ITF Cuiaba: Antonia Rivera vs Maria Florencia Urrutia,antonia rivera|maria florencia urrutia,2026-06-12T19:00:00,completed,flat,0,8,135.5,0.0,2026-06-12T15:31:11.960391,208.8,0.57,0.57,2026-06-12T15:33:17.053526,206.7,0.0,0.0,0.02,187.469654,,30-60%,30.0,4,0,,,0
polymarket,0x9c9864f1d2cd9fa88472d292daec362e50761c0720779005f54f18703920873b,Ana Grubor,ITF Decatur: Ana Grubor vs Lea Ma,ana grubor|lea ma,2026-06-12T18:15:00,completed,flat,0,8,135.5,0.0,2026-06-12T15:31:11.960391,163.8,0.095,0.095,2026-06-12T15:33:17.053526,161.7,-0.5,0.0,0.01,39.482725,,2-12%,30.0,8,1,NEW_LOW_WATCH,2026-06-12T15:37:46.859170,1
polymarket,0xa1564969716d55bb9d0f4c34b4da7f7f5f0f7e73a56f70cc026346e100d38fee,Dominik Recek,ITF Klagenfurt: Dominik Recek vs Justas Trainauskas,dominik recek|justas trainauskas,2026-05-20T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xa91a99f0bb16f21c6cadc7bcd9d745ad073c1fcc0ff7627e9363f6e8570d8a89,Dunja Maric,ITF San Gregorio: Dunja Maric vs Nadia Podoroska,dunja maric|nadia podoroska,2026-06-12T13:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xb3509cbdfa6548ad7ee3f9f079776b5542ab9318db078dd6d4b7fbae745218be,Jovic/Kessler,HSBC Championships (Doubles): Jovic/Kessler vs Dabrowski/Stefani,dabrowski stefani|jovic kessler,2026-06-11T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xb79fba5f07eab7773910a277b63ad9774662439fdbed76ed9ff41b61790d9f06,Pedro Rodrigues,ITF Brasilia: Pedro Rodrigues vs Alex Hernandez,alex hernandez|pedro rodrigues,2026-06-12T15:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xb84ec6d5e511f9a2e4825351a4f361d40e825e645b2b10f53b599455a6b66e44,Ivan Biletic,ITF kiseljak: Ivan Biletic vs Duje Ajdukovic,duje ajdukovic|ivan biletic,2026-06-11T11:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xbd308c2d2992315c9a4b68b1f2e41db818e8562f4accb06b2d5179ff9676098d,Abigayel Vosloo,ITF Gaborone: Abigayel Vosloo vs Leilany Ipunesso,abigayel vosloo|leilany ipunesso,2026-05-20T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xc14fe25ca845fce87330a9ab0bed9b4493aaca724e10590e9c2ae88ebc37ae55,Sahaja Yamalapalli,ITF Decatur: Sahaja Yamalapalli vs Ekaterina Khayrutdinova,ekaterina khayrutdinova|sahaja yamalapalli,2026-06-12T16:15:00,completed,insufficient_history,0,4,9.3,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xc19058f1e955dcb4f876b465312787ad72875cef8cb3b8fc2b02ee4883b08e78,Maria Garcia Cid,ITF Casablanca: Maria Garcia Cid vs Aran Teixido Garcia,aran teixido garcia|maria garcia cid,2026-06-12T12:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xc5e109cf309b164477af823d1291eecc69827ea8758f8ead0cee3154c1cb6112,Carlos Maria Zarate,Tucuman: Carlos Maria Zarate vs Luciano Emanuel Ambrogi,carlos maria zarate|luciano emanuel ambrogi,2026-06-12T15:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xcd726b609263c41792ee1fbc211014381ef85ecba83d394b02dd5249f7a940e7,Swan/Vidmanova,Ilkley (Doubles): Swan/Vidmanova vs Brooks/Rajecki,brooks rajecki|swan vidmanova,2026-06-11T17:30:26,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xcdc1611c9dab4c0106b4777adf99f3d89bd20fdfb52b7a80953dbac0a10775c1,Francesco Forti,Cattolica: Francesco Forti vs Andrea Guerrieri,andrea guerrieri|francesco forti,2026-06-12T16:00:00,completed,insufficient_history,0,4,9.3,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xd213e29ce351e47eeaff9bd5f0d823733fb1fa4f53bc1934612b42f7c092460e,Stevenson/Willis,Ilkley (Doubles): Stevenson/Willis vs Holmgren/Prashanth,holmgren prashanth|stevenson willis,2026-06-12T13:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xd2aaa29c7bdce63350efed3665471ff92c5183df615a4f4f1c460872d14f097d,Tamila Gadamauri,ITF Merzig: Tamila Gadamauri vs Luisa Meyer Auf Der Heide,luisa meyer auf der heide|tamila gadamauri,2026-06-12T11:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xd2e4b31d6f7d590153da790b07483fed3597eb42abc25d77e501ae3e90b80940,Brooks/Rajecki,Ilkley (Doubles): Brooks/Rajecki vs Harrison/Osborne,brooks rajecki|harrison osborne,2026-06-12T16:00:00,completed,insufficient_history,0,4,9.3,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xd4f7ce98ab1d35e30fd47d1968e51524a961d4690e381c53746877af8a9412b9,Lily Taylor,ITF Los Angeles: Lily Taylor vs Kaitlyn Carnicella,kaitlyn carnicella|lily taylor,2026-06-12T18:00:00,completed,flat,0,8,135.5,0.0,2026-06-12T15:31:11.960391,148.8,0.42,0.42,2026-06-12T15:33:17.053526,146.7,0.0,0.0,0.02,180.428908,,30-60%,19.0,4,0,,,0
polymarket,0xd8d150cea85f16acd285c16a124417a037f538302e77de7c87d102bf3f61f4fb,Oana Georgeta Simion,ITF Nice: Oana Georgeta Simion vs Jenny Lim,jenny lim|oana georgeta simion,2026-06-12T15:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xdf03415821c6c42381bd296a896d8fed02bec37d01b7cc27f5b7f055455f195c,Filip Peliwo,ITF Vaasa: Filip Peliwo vs Matt Ponchet,filip peliwo|matt ponchet,2026-06-12T10:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xeb3801e86480371d0b97ccba0420d628e82159a9a449d3d1a17946d055e3f7f7,Gabriele Piraino,ITF Messina: Gabriele Piraino vs Marcel Zielinski,gabriele piraino|marcel zielinski,2026-06-12T14:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xecf1e1a565ac1d5093b92fe898c34ea5c3ccdc802da331749c20ecca4c5c1425,Keegan Smith,Ilkley: Keegan Smith vs Jacob Fearnley,jacob fearnley|keegan smith,2026-06-12T15:35:00,completed,insufficient_history,0,2,2.1,,,,,,,,,,,,,,22.0,1,0,,,0
polymarket,0xed26b6e0d319efca3f57fb4dd62964532e85efe15443e2e3d55effc28726ffdb,Mandegar Farzami,ITF Kayseri: Mandegar Farzami vs Lan Mi,lan mi|mandegar farzami,2026-06-13T07:00:00,completed,insufficient_history,0,4,281.9,,,,,,,,,,,,,,30.0,4,0,,,0
polymarket,0xf1308ead2907cb337f702bb95418251de6daff58a63c7bfb9f83735be83d8b6b,Ben Shelton,Stuttgart Open: Ben Shelton vs Marcos Giron,ben shelton|marcos giron,2026-06-12T10:50:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xf485f0d777a59b15e0bee98fdaccd87dc1c213eb4791993ebfbc0935a234a8b6,Nicolas Kicker,Tucuman: Nicolas Kicker vs Federico Coria,federico coria|nicolas kicker,2026-06-12T17:30:00,completed,flat,0,6,56.2,0.0,2026-06-12T15:31:11.960391,118.8,0.625,0.625,2026-06-12T15:33:17.053526,116.7,-1.0,0.0,0.01,3132.278862,,60%+,,0,0,,,0
polymarket,0xf79e4a4d3fb179686ece74365b734f8ac513d855e1326471216b637063513d32,Zuzanna Pawlikowska,ITF Decatur: Zuzanna Pawlikowska vs Piper Charney,piper charney|zuzanna pawlikowska,2026-06-12T18:15:00,completed,flat,0,8,135.5,0.0,2026-06-12T15:31:11.960391,163.8,0.3,0.3,2026-06-12T15:33:17.053526,161.7,0.0,0.0,0.02,,,30-60%,18.0,8,0,,,0
polymarket,0xf7d413ebe4abbbcd1d860a217d5ad2a0387b9dbe7a75b26366016394780ca2e0,Iva Jovic,HSBC Championships: Iva Jovic vs Amanda Anisimova,amanda anisimova|iva jovic,2026-06-12T14:20:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xf7e3e01522f00ffb398be57ad6c27b1e1ad1e39bdece7d49ad2d37401954e594,Hanfmann/Struff,Stuttgart Open (Doubles): Hanfmann/Struff vs Kirkov/Miedler,hanfmann struff|kirkov miedler,2026-06-12T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xfb926db213a13e0d5db35d19531639ec3fcdf6788f3a6eae68d026a2ba86ba54,Alan Fernando Rubio Fierros,ITF Curtea de Arges: Alan Fernando Rubio Fierros vs Fadi Bidan,alan fernando rubio fierros|fadi bidan,2026-06-12T08:00:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xfdbb0013a212cf3709bb8c7ecd02bd21d0e0d5aae3e608fe2505ff012695634b,Julia Adams,ITF Kayseri: Julia Adams vs Ilay Yoruk,ilay yoruk|julia adams,2026-06-13T07:00:00,completed,insufficient_history,0,4,281.9,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xff9aa6a1c168c9be1211809b02d175d51193b4b75ee5b7800a43921c9c9a48f6,Henrique Rocha,Ilkley: Henrique Rocha vs Darwin Blanch,darwin blanch|henrique rocha,2026-06-12T10:20:00,completed,insufficient_history,0,0,,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xa4961bec554bd8a7afa2959be3899c6666be5987e2c22279471d47c28ce7d3dd,Victoria Milovanova,ITF Monastir: Victoria Milovanova vs Lourdes Ayala,lourdes ayala|victoria milovanova,2026-06-13T08:45:00,upcoming,wave_5pp,0,14,751.9,42.5,2026-06-12T16:25:19.324817,979.7,0.5,0.925,2026-06-13T00:15:18.838431,509.7,42.5,0.0,1.0,,,30-60%,46.0,11,0,,,0
polymarket,0xbb56c6327dcb212ede9376018fb438f432c04886203f34e5212f86485144d1ae,Aspen Schuman,ITF Monastir: Aspen Schuman vs Sun Min Ha,aspen schuman|sun min ha,2026-06-13T08:45:00,upcoming,wave_5pp,0,14,751.9,41.5,2026-06-12T19:35:06.731085,789.9,0.48,0.895,2026-06-13T00:15:18.838431,509.7,41.0,0.0,0.9,,,30-60%,35.0,11,0,,,0
polymarket,0x743a6877d78f107ebc941829933a027d6fd1e6766077d1848293e614677d62aa,Carmen Gallardo Guevara,ITF Madrid: Carmen Gallardo Guevara vs Briyana Ivanova,briyana ivanova|carmen gallardo guevara,2026-06-13T09:15:00,upcoming,wave_5pp,0,6,366.4,38.5,2026-06-12T22:50:44.867411,624.3,0.415,0.8,2026-06-13T00:15:18.838431,539.7,38.0,0.0,0.83,,,30-60%,24.0,4,0,,,0
polymarket,0x9192a3917ee8baa077ded1e35fe4e777b9d022f0f075af8f061ef5cf757feba8,Clara Burel,ITF Nice: Clara Burel vs Maria Sara Popa,clara burel|maria sara popa,2026-06-13T13:15:00,upcoming,wave_5pp,0,6,366.4,35.0,2026-06-12T22:50:44.867411,864.3,0.41,0.76,2026-06-13T00:15:18.838431,779.7,35.0,0.0,0.8,,,30-60%,24.0,3,0,,,0
polymarket,0x8a3f37990d7a7006cc10eda2976e0d961ad4b6795c78660d455b31c25ca8b52f,Jesper de Jong,Cattolica: Jesper de Jong vs Enrico Dalla Valle,enrico dalla valle|jesper de jong,2026-06-13T12:30:00,upcoming,wave_5pp,0,14,751.9,31.5,2026-06-12T17:43:52.004424,1126.1,0.43,0.745,2026-06-12T19:35:06.731085,1014.9,30.5,0.0,0.68,,,30-60%,33.0,8,0,,,0
polymarket,0xd1572d0a4fe8e195b05de27f53bdd7d0d567e112172d9615ebdf66bc9182f2b9,Oleksii Krutykh,ITF Ceska Lipa: Oleksii Krutykh vs Denis Petak,denis petak|oleksii krutykh,2026-06-13T08:00:00,upcoming,wave_5pp,0,14,751.9,31.5,2026-06-12T16:25:19.324817,934.7,0.5,0.815,2026-06-13T00:15:18.838431,464.7,31.5,0.0,0.96,,,30-60%,42.0,10,0,,,0
polymarket,0xf524fd961d00fda5bc7714a77ed1bc36c9c08273c86c299bb3f3512caa957294,Roger Pascual Ferra,ITF Monastir: Roger Pascual Ferra vs Cesar Bouchelaghem,cesar bouchelaghem|roger pascual ferra,2026-06-13T08:30:00,upcoming,wave_5pp,0,14,751.9,22.5,2026-06-12T21:18:25.151056,671.6,0.265,0.49,2026-06-13T00:15:18.838431,494.7,22.5,0.0,0.47,,-23.5,12-30%,33.0,14,0,,,0
polymarket,0xed9bd1717ccbc9853ab6561a0316c5ef278770680d9bcc6fcecca3c9e65a9952,Barbora Krejcikova,Libema Open: Barbora Krejcikova vs Magda Linette,barbora krejcikova|magda linette,2026-06-13T09:00:00,upcoming,wave_5pp,0,14,751.9,21.5,2026-06-12T16:25:19.324817,994.7,0.5,0.715,2026-06-12T22:50:44.867411,609.3,21.5,0.0,1.0,,,30-60%,42.0,7,0,,,0
polymarket,0x3be4f0a9a91ebc651b1aa19587baae81baa56f2d5bb52bd76b4623e8850095ea,Marie Mettraux,ITF Kursumlijska Banja: Marie Mettraux vs Emma Ottavia Ghirardato,emma ottavia ghirardato|marie mettraux,2026-06-13T09:30:00,upcoming,wave_5pp,0,13,751.9,20.0,2026-06-12T16:25:19.324817,1024.7,0.5,0.7,2026-06-12T22:50:44.867411,639.3,15.0,0.0,1.0,,,30-60%,34.0,9,0,,,0
polymarket,0x519f9bcb4bedb3b0857f61e39bc16c11d2d7d00c9f0d5c2671cdfe50fdb1e8d0,Sean Cuenin,ITF Kursumlijska Banja: Sean Cuenin vs Branko Djuric,branko djuric|sean cuenin,2026-06-13T11:05:00,upcoming,wave_5pp,0,14,751.9,19.0,2026-06-12T16:25:19.324817,1119.7,0.5,0.69,2026-06-13T04:53:51.077787,371.1,19.0,0.0,0.98,,,30-60%,46.0,11,0,,,0
polymarket,0x76a5dd5dbb4c6bb8294f1ab805d639b8d11be79758d5a1d3ed3210df2ba39acd,Bergs/Rinderknech,Libema Open (Doubles): Bergs/Rinderknech vs Arends/Pel,arends pel|bergs rinderknech,2026-06-13T12:30:00,upcoming,wave_5pp,0,14,751.9,8.5,2026-06-12T21:18:25.151056,911.6,0.455,0.54,2026-06-12T22:50:44.867411,819.3,0.0,0.0,0.09,,-4.5,30-60%,40.0,14,0,,,0
polymarket,0xeb371aabebe23e1a49a8fa709c4d2fe12f069701612f4ad410390210d36d3336,Alexander Shevchenko,Bratislava: Alexander Shevchenko vs Vitaliy Sachko,alexander shevchenko|vitaliy sachko,2026-06-13T09:30:00,upcoming,wave_5pp,0,14,751.9,8.5,2026-06-12T16:25:19.324817,1024.7,0.5,0.585,2026-06-12T22:50:44.867411,639.3,8.5,0.0,1.0,,,30-60%,45.0,14,1,PRE_SPIKE_CANDIDATE,2026-06-12T22:50:46.918046,1
polymarket,0x07043ecb1efececc6d1a1b35e1b4f40b48acc47c8b45d98f60310ffeaaaf525a,Isaro/Poonacha,Lyon (Doubles): Isaro/Poonacha vs Mansouri/Neuchrist,isaro poonacha|mansouri neuchrist,2026-06-13T10:30:00,upcoming,wave_3pp,0,12,673.3,5.0,2026-06-12T19:35:06.731085,894.9,0.465,0.515,2026-06-12T22:50:44.867411,699.3,5.0,0.0,0.03,71.800832,,30-60%,46.0,12,1,PRE_SPIKE_CANDIDATE,2026-06-12T21:18:26.037936,1
polymarket,0x9534a922caf7091545e375d7dd58943d613a69956a07f8b2a87a983e87957cf5,Federico Cina,Bratislava: Federico Cina vs Taro Daniel,federico cina|taro daniel,2026-06-13T11:00:00,upcoming,wave_5pp,0,14,751.9,5.0,2026-06-12T16:25:19.324817,1114.7,0.5,0.55,2026-06-12T19:35:06.731085,924.9,2.5,0.0,1.0,,,30-60%,38.0,14,0,,,0
polymarket,0xe60732d94220829c9ec138b34cd9523a4c5ef9039335716fd2ae9fc4c888a82a,Jecan/Pavel,Cattolica (Doubles): Jecan/Pavel vs Grevelius/Heinonen,grevelius heinonen|jecan pavel,2026-06-13T08:00:00,upcoming,wave_3pp,0,14,751.9,4.5,2026-06-12T19:35:06.731085,744.9,0.455,0.5,2026-06-12T21:18:25.151056,641.6,3.0,0.0,0.03,16.569147,,30-60%,41.0,14,0,,,0
polymarket,0x720ddb53039cdea83f7cbd2c3134ee39887546fac77b8415f55cbcaa44f22727,Ben Shelton,Stuttgart Open: Ben Shelton vs Sho Shimabukuro,ben shelton|sho shimabukuro,2026-06-13T08:00:00,upcoming,wave_3pp,0,12,673.3,4.0,2026-06-12T19:35:06.731085,744.9,0.455,0.495,2026-06-13T04:53:51.077787,186.1,3.5,0.0,0.01,169567.78645600012,,30-60%,53.0,10,1,PRE_SPIKE_CANDIDATE,2026-06-12T22:50:46.608120,1
polymarket,0xc2298c7840cc4fe84e20fbaed5c88e6631215f7da3f968c812ca66a7bc42d64c,Carles Cordoba,ITF Kursumlijska Banja: Carles Cordoba vs Stefano D'agostino,carles cordoba|stefano d agostino,2026-06-13T12:35:00,upcoming,wave_3pp,0,14,751.9,4.0,2026-06-12T16:25:19.324817,1209.7,0.5,0.54,2026-06-13T00:15:18.838431,739.7,4.0,0.0,1.0,,,30-60%,49.0,14,1,PRE_SPIKE_CANDIDATE,2026-06-13T00:15:19.986005,1
polymarket,0xd32e5cc05ace2aa53036b93623ed5e701b1d09119f8eaeb49f47df501cd01046,Henry Bernet,ITF Varnamo: Henry Bernet vs Sandro Kopp,henry bernet|sandro kopp,2026-06-13T08:00:00,upcoming,wave_3pp,0,14,751.9,4.0,2026-06-12T16:25:19.324817,934.7,0.5,0.54,2026-06-12T21:18:25.151056,641.6,3.0,0.0,0.96,,,30-60%,49.0,14,0,,,0
polymarket,0x97b40e90852c87f91b7568c84fc8ccd38266cb8f882a1a378419fc6c5ee4b5fe,Aoyama/Liang,Libema Open (Doubles): Aoyama/Liang vs Neel/Olmos,aoyama liang|neel olmos,2026-06-13T12:30:00,upcoming,wave_3pp,0,14,751.9,3.5,2026-06-12T16:25:19.324817,1204.7,0.5,0.535,2026-06-12T21:18:25.151056,911.6,0.0,0.0,1.0,,,30-60%,49.0,14,0,,,0
polymarket,0xd95ac48f6c34a1cb61360b69d69a47e7146e4a83a2858298121cc3fd1c70988b,Emma Raducanu,HSBC Championships: Emma Raducanu vs Kamilla Rakhimova,emma raducanu|kamilla rakhimova,2026-06-13T11:30:00,upcoming,small_move,0,14,751.9,2.5,2026-06-12T16:25:19.324817,1144.7,0.785,0.81,2026-06-12T21:18:25.151056,851.6,0.0,0.0,0.01,12.265819,,60%+,35.0,4,0,,,0
polymarket,0x0fc086e137ba5a5b701e7b29b838da318c1d9f72b13ac4eef7c09554d7718aef,Iva Primorac,ITF Zagreb: Iva Primorac vs Elina Avanesyan,elina avanesyan|iva primorac,2026-06-13T08:00:00,upcoming,small_move,0,14,751.9,2.0,2026-06-12T22:50:44.867411,549.3,0.24,0.26,2026-06-12T22:53:58.651452,546.0,-0.5,0.0,0.1,,-26.0,12-30%,52.0,14,0,,,0
polymarket,0x1a59cadf9150007df3f4a56fc54dec15b5c4ccef24ab770664d816892302a8a0,Oscar Jose Gutierrez,ITF Nyiregyhaza: Oscar Jose Gutierrez vs Yannik Kelm,oscar jose gutierrez|yannik kelm,2026-06-13T12:45:00,upcoming,small_move,0,6,366.4,1.5,2026-06-13T00:15:18.838431,749.7,0.38,0.395,2026-06-13T04:53:51.077787,471.1,0.5,0.0,0.02,23.174602,,30-60%,53.0,6,0,,,0
polymarket,0x8d5ceb5f1a0f230f4e143eb33b8b7b9e1d8fc4a22b20aac2519f5ebf4c86de75,Pokorny/Sachko,Bratislava (Doubles): Pokorny/Sachko vs Drzewiecki/Matuszewski,drzewiecki matuszewski|pokorny sachko,2026-06-13T12:00:00,upcoming,small_move,0,12,673.3,1.5,2026-06-12T22:53:58.651452,786.0,0.49,0.505,2026-06-13T00:15:18.838431,704.7,1.0,0.0,0.94,,-1.0,30-60%,45.0,12,0,,,0
polymarket,0x5a965a0c11f6ba2d8c5e20ce06b73fae5a2d70b09e74e4342b35779c72748325,Aristotelis Thanos,ITF Varnamo: Aristotelis Thanos vs Niels Mcdonald,aristotelis thanos|niels mcdonald,2026-06-13T08:00:00,upcoming,small_move,0,12,673.3,1.0,2026-06-12T21:18:25.151056,641.6,0.48,0.49,2026-06-12T22:50:44.867411,549.3,1.0,0.0,0.36,,,30-60%,45.0,12,0,,,0
polymarket,0x4ca72fbba1e2147b1bec644359a5887b46c0cde024b0589020349627db10a794,David Jorda Sanchis,Lyon: David Jorda Sanchis vs Tristan Boyer,david jorda sanchis|tristan boyer,2026-06-13T12:30:00,upcoming,flat,0,12,673.3,0.5,2026-06-12T19:35:06.731085,1014.9,0.385,0.39,2026-06-12T21:18:25.151056,911.6,-1.0,0.0,0.03,124.115352,,30-60%,47.0,12,1,PRE_SPIKE_CANDIDATE,2026-06-12T21:18:26.294288,1
polymarket,0x0535e805a2179b8767147cb2e8e7a1243770cd53e1123ac42753a11fa85b219d,Alexander Bublik,Stuttgart Open: Alexander Bublik vs Taylor Fritz,alexander bublik|taylor fritz,2026-06-13T11:00:00,upcoming,insufficient_history,0,2,3.3,,,,,,,,,,,,,,33.0,2,0,,,0
polymarket,0x054c3742f6cfac862111523e5924642f4f28404e1be513e144b065be87eb7728,Kajsa Rinaldo Persson,ITF Zagreb: Kajsa Rinaldo Persson vs Anna-Lena Friedsam,anna lena friedsam|kajsa rinaldo persson,2026-06-13T13:15:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,18.0,4,0,,,0
polymarket,0x056c0710818099e3c3183b76836ca83f9187a8340a9b2339958492a6f19c1a57,Aliona Falei,ITF Guimaraes: Aliona Falei vs Manon Leonard,aliona falei|manon leonard,2026-06-13T09:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x0596041f1dd76162f4fb03064345719648688055da9491365744de79e26f06f0,Gorgodze/Karamoko,Modena (Doubles): Gorgodze/Karamoko vs Cavalle-Reimers/Salden,cavalle reimers salden|gorgodze karamoko,2026-06-13T14:30:00,upcoming,flat,0,5,363.2,0.0,2026-06-12T22:53:58.651452,936.0,0.5,0.5,2026-06-13T00:15:18.838431,854.7,0.0,0.0,0.96,,,30-60%,18.0,5,0,,,0
polymarket,0x1358673d676bc9c342e280e4f3dfa7df108fdcd91e7efcec91fc95a17225e43a,Bollipalli/Hilderbrand,Ilkley (Doubles): Bollipalli/Hilderbrand vs Stevenson/Willis,bollipalli hilderbrand|stevenson willis,2026-06-13T11:30:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,18.0,4,0,,,0
polymarket,0x154630cfe50a13b936da6e895516768e86913e54bbabd9fceeab81cb5a9b5de2,Daniil Medvedev,Libema Open: Daniil Medvedev vs Marin Cilic,daniil medvedev|marin cilic,2026-06-13T10:30:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,24.0,2,0,,,0
polymarket,0x187c4e23d3be94b920fea179c1e4926b48c50a76a2b22892f2b8b14250f7f817,Yaroslav Demin,ITF kiseljak: Yaroslav Demin vs Andrey Chepelev,andrey chepelev|yaroslav demin,2026-06-13T08:15:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,54.0,4,1,PRE_SPIKE_CANDIDATE,2026-06-13T04:57:12.296350,1
polymarket,0x1aa00890b45b6f5d5f2c569ef5382c64ea6d2c5199833e2be103e0ac5d8e1a3c,Marcus Walters,ITF Monastir: Marcus Walters vs Dominick Mosejczuk,dominick mosejczuk|marcus walters,2026-06-13T08:45:00,upcoming,flat,0,14,751.9,0.0,2026-06-12T16:25:19.324817,979.7,0.5,0.5,2026-06-12T16:27:24.987255,977.6,-16.5,0.0,1.0,,,30-60%,45.0,14,0,,,0
polymarket,0x1f7e6580a92644cd8eec6b22403a866701d1e05673a2c955b6181c2623d4b3ca,Caijsa Hennemann,ITF Ceska Lipa: Caijsa Hennemann vs Julia Avdeeva,caijsa hennemann|julia avdeeva,2026-06-13T08:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,29.0,4,0,,,0
polymarket,0x25fe5d9289581318557fca8919a0b944a723b9437f1fe49b8cc2071bb621ec15,Eva Bennemann,ITF Merzig: Eva Bennemann vs Tamila Gadamauri,eva bennemann|tamila gadamauri,2026-06-13T10:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x26b24eeace974cf4ff4fc03be39ba76ab91c966130da7d064ea76ffef6c52d65,Ashlyn Krueger,Ilkley: Ashlyn Krueger vs Darja Vidmanova,ashlyn krueger|darja vidmanova,2026-06-13T12:00:00,upcoming,insufficient_history,0,2,3.3,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x2764f7e556bc0901ce3d16ac145569e24fa696fe09b8f589ad4877af8285be73,Fernandez/Siegemund,HSBC Championships (Doubles): Fernandez/Siegemund vs Jovic/Kessler,fernandez siegemund|jovic kessler,2026-06-13T16:00:00,upcoming,insufficient_history,0,2,3.3,,,,,,,,,,,,,,13.0,2,0,,,0
polymarket,0x2ab22daa6306ffee4749072b515104ff9dd5197a059eb14746428b3dd58e75aa,Katarina Kuzmova,ITF Guimaraes: Katarina Kuzmova vs Savannah Broadus,katarina kuzmova|savannah broadus,2026-06-13T09:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,49.0,4,1,PRE_SPIKE_CANDIDATE,2026-06-13T04:53:53.570778,1
polymarket,0x2d456559ebbade3eb22a2896b78748f551b60295e6bce405ea966ae999e5b949,Oliver Tarvet,Ilkley: Oliver Tarvet vs Filippo Romano,filippo romano|oliver tarvet,2026-06-13T10:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,24.0,1,0,,,0
polymarket,0x3dcedfb52bd9c62dfc5eecbca01334ec33857df02318c0cb52250e93e31c722b,Victoria Jimenez Kasintseva,Modena: Victoria Jimenez Kasintseva vs Katarzyna Kawa,katarzyna kawa|victoria jimenez kasintseva,2026-06-13T16:30:00,upcoming,flat,0,14,751.9,0.0,2026-06-12T16:25:19.324817,1444.7,0.5,0.5,2026-06-12T16:27:24.987255,1442.6,-9.5,0.0,1.0,,,30-60%,30.0,14,0,,,0
polymarket,0x4045dc0c3b2113b045e6308f744d3daf1e6191f02c80aaca983b554c59537545,Mary Stoiana,Ilkley: Mary Stoiana vs Celine Naef,celine naef|mary stoiana,2026-06-13T13:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,56.0,4,0,,,0
